index,timestamp,mq9,mq135
5193,5406458,66,64
5194,5407563,64,48
5195,5408599,62,45
5196,5409635,67,64
5197,5410671,65,52
5198,5411707,64,50
5199,5412743,68,53
5200,5413779,64,50
5201,5414907,62,59
5202,5415921,64,51
5203,5416957,65,55
5204,5417993,64,60
5205,5419029,75,65
5206,5420065,71,61
5207,5421101,66,53
5208,5422230,66,48
5209,5423246,70,48
5210,5424282,64,51
5211,5425318,64,58
5212,5426354,71,49
5213,5427390,65,54
5214,5428519,66,62
5215,5429533,66,49
5216,5430569,66,50
5217,5431605,64,57
5218,5432641,67,49
5219,5433677,61,49
5220,5434805,71,55
5221,5435819,64,64
5222,5436855,65,47
5223,5437891,66,58
5224,5438927,64,47
5225,5439963,67,49
5226,5441092,64,62
5227,5442106,66,54
5228,5443142,71,48
5229,5444178,69,62
5230,5445214,71,50
5231,5446250,67,45
5232,5447286,64,48
5233,5448417,63,51
5234,5449431,67,51
5235,5450467,64,64
5236,5451503,69,51
5237,5452539,66,49
5238,5453575,64,50
5239,5454693,71,58
5240,5455707,73,64
5241,5456744,64,47
5242,5457781,64,58
5243,5458817,65,48
5244,5459854,66,53
5245,5460983,62,59
5246,5461997,78,49
5247,5463034,53,51
5248,5464071,64,53
5249,5465108,62,43
5250,5466145,64,61
5251,5467182,64,48
5252,5468312,65,65
5253,5469326,74,60
5254,5470363,64,49
5255,5471400,68,50
5256,5472437,66,64
5257,5473474,62,58
5258,5474580,67,61
5259,5475617,74,53
5260,5476654,64,58
5261,5477691,69,48
5262,5478728,69,64
5263,5479765,68,60
5264,5480802,64,60
5265,5481931,66,73
5266,5482946,64,54
5267,5483983,64,48
5268,5485020,63,64
5269,5486057,69,59
5270,5487094,63,66
5271,5488131,74,39
5272,5489261,65,63
5273,5490275,75,56
5274,5491310,63,59
5275,5492345,67,55
5276,5493380,75,80
5277,5494417,63,50
5278,5495547,69,52
5279,5496560,69,66
5280,5497595,70,57
5281,5498630,70,52
5282,5499667,67,58
5283,5500702,64,57
5284,5501832,70,51
5285,5502844,69,54
5286,5503879,66,64
5287,5504916,64,64
5288,5505951,64,48
5289,5506985,60,63
5290,5508115,72,48
5291,5509128,67,58
5292,5510163,66,58
5293,5511197,63,53
5294,5512232,65,48
5295,5513267,64,54
5296,5514302,66,60
5297,5515436,69,52
5298,5516447,70,43
5299,5517482,64,51
5300,5518517,70,62
5301,5519552,68,58
5302,5520587,71,60
5303,5521715,73,55
5304,5522727,64,54
5305,5523762,64,44
5306,5524797,64,46
5307,5525832,71,61
5308,5526867,62,66
5309,5527996,64,51
5310,5529007,62,60
5311,5530042,62,48
5312,5531077,65,56
5313,5532112,64,47
5314,5533147,64,64
5315,5534182,67,51
5316,5535291,64,65
5317,5536326,66,48
5318,5537361,77,54
5319,5538397,65,66
5320,5539432,64,50
5321,5540467,63,52
5322,5541502,74,55
5323,5542667,69,59
5324,5543679,72,53
5325,5544714,69,61
5326,5545749,70,64
5327,5546784,67,60
5328,5547889,64,57
5329,5548924,65,47
5330,5549959,59,58
5331,5550994,70,57
5332,5552029,64,63
5333,5553064,65,57
5334,5554099,66,55
5335,5555261,71,58
5336,5556273,74,60
5337,5557308,58,64
5338,5558343,67,53
5339,5559378,64,48
5340,5560413,65,48
5341,5561506,67,60
5342,5562542,52,44
5343,5563576,66,54
5344,5564611,64,64
5345,5565645,69,48
5346,5566680,74,48
5347,5567716,68,50
5348,5568848,67,65
5349,5569860,69,32
5350,5570896,75,64
5351,5571931,69,58
5352,5572966,74,61
5353,5574001,67,58
5354,5575132,64,55
5355,5576142,61,55
5356,5577177,64,64
5357,5578212,61,54
5358,5579247,67,60
5359,5580282,69,65
5360,5581317,71,60
5361,5582423,65,48
5362,5583458,73,51
5363,5584493,61,55
5364,5585528,70,64
5365,5586563,66,66
5366,5587599,65,48
5367,5588635,64,66
5368,5589799,73,59
5369,5590810,75,61
5370,5591845,64,57
5371,5592880,64,61
5372,5593915,64,42
5373,5595024,73,66
5374,5596059,65,50
5375,5597094,78,72
5376,5598129,65,64
5377,5599164,75,64
5378,5600199,70,59
5379,5601234,64,54
5380,5602269,70,64
5381,5603433,77,61
5382,5604444,71,64
5383,5605479,65,50
5384,5606514,77,61
5385,5607549,69,55
5386,5608651,69,51
5387,5609686,64,48
5388,5610721,62,63
5389,5611756,78,55
5390,5612791,63,49
5391,5613826,64,56
5392,5614861,71,55
5393,5616027,60,48
5394,5617038,64,64
5395,5618073,74,47
5396,5619108,70,53
5397,5620143,68,54
5398,5621252,64,55
5399,5622288,64,63
5400,5623324,68,50
5401,5624360,65,58
5402,5625396,67,60
5403,5626432,70,43
5404,5627468,69,64
5405,5628504,64,64
5406,5629635,66,60
5407,5630644,74,47
5408,5631679,68,58
5409,5632714,66,48
5410,5633750,70,51
5411,5634785,66,57
5412,5635917,69,67
5413,5636928,71,53
5414,5637963,64,62
5415,5638998,59,55
5416,5640033,64,39
5417,5641068,73,61
5418,5642198,57,48
5419,5643207,66,53
5420,5644242,64,63
5421,5645277,61,59
5422,5646312,69,53
5423,5647347,68,62
5424,5648382,64,64
5425,5649518,64,62
5426,5650528,68,54
5427,5651563,64,50
5428,5652599,64,57
5429,5653634,65,52
5430,5654669,61,48
5431,5655802,68,67
5432,5656811,63,48
5433,5657846,72,61
5434,5658881,74,59
5435,5659916,63,51
5436,5660951,65,55
5437,5662084,66,66
5438,5663094,64,63
5439,5664129,69,52
5440,5665164,67,59
5441,5666199,73,59
5442,5667234,66,60
5443,5668269,67,54
5444,5669362,55,58
5445,5670398,75,57
5446,5671433,74,59
5447,5672468,66,58
5448,5673503,75,51
5449,5674538,66,64
5450,5675573,66,51
5451,5676711,74,64
5452,5677720,66,59
5453,5678756,70,48
5454,5679791,68,64
5455,5680827,72,55
5456,5681862,65,64
5457,5682999,69,55
5458,5684009,67,49
5459,5685044,66,64
5460,5686080,65,53
5461,5687116,67,59
5462,5688151,65,48
5463,5689284,66,54
5464,5690292,71,61
5465,5691327,70,56
5466,5692362,66,57
5467,5693397,73,64
5468,5694432,60,63
5469,5695467,64,53
5470,5696599,65,53
5471,5697608,80,64
5472,5698643,64,54
5473,5699678,70,65
5474,5700713,63,55
5475,5701749,75,59
5476,5702882,67,48
5477,5703890,62,64
5478,5704925,64,61
5479,5705960,71,52
5480,5706995,65,48
5481,5708030,67,56
5482,5709164,67,54
5483,5710172,68,51
5484,5711207,64,62
5485,5712242,65,67
5486,5713277,59,59
5487,5714312,64,55
5488,5715347,70,47
5489,5716484,64,59
5490,5717492,64,58
5491,5718527,70,58
5492,5719562,72,58
5493,5720597,66,66
5494,5721632,69,56
5495,5722767,64,53
5496,5723776,65,64
5497,5724812,65,62
5498,5725848,67,55
5499,5726884,64,58
5500,5727920,67,48
5501,5729054,69,62
5502,5730062,65,57
5503,5731098,66,49
5504,5732134,66,73
5505,5733170,64,64
5506,5734206,66,53
5507,5735245,77,63
5508,5736377,64,49
5509,5737412,69,60
5510,5738447,80,66
5511,5739482,68,64
5512,5740517,69,57
5513,5741552,65,62
5514,5742691,72,49
5515,5743727,71,52
5516,5744762,64,57
5517,5745797,78,60
5518,5746832,63,57
5519,5747939,66,41
5520,5748975,65,58
5521,5750010,77,53
5522,5751045,67,57
5523,5752080,64,64
5524,5753115,64,59
5525,5754150,72,54
5526,5755254,68,55
5527,5756290,68,51
5528,5757326,69,55
5529,5758362,74,58
5530,5759398,70,51
5531,5760434,72,63
5532,5761470,64,59
5533,5762578,64,58
5534,5763613,64,59
5535,5764649,64,54
5536,5765684,64,48
5537,5766720,77,50
5538,5767756,65,48
5539,5768861,66,57
5540,5769896,62,61
5541,5770931,64,54
5542,5771966,64,64
5543,5773001,64,55
5544,5774036,68,62
5545,5775133,65,69
5546,5776167,75,55
5547,5777202,73,67
5548,5778237,66,57
5549,5779272,64,61
5550,5780307,64,58
5551,5781342,71,48
5552,5782446,64,49
5553,5783481,68,48
5554,5784516,71,58
5555,5785551,64,65
5556,5786586,70,64
5557,5787621,74,48
5558,5788656,71,60
5559,5789798,65,61
5560,5790833,69,55
5561,5791868,64,54
5562,5792903,66,51
5563,5793938,68,48
5564,5795042,61,53
5565,5796078,67,67
5566,5797113,66,63
5567,5798148,68,48
5568,5799183,64,60
5569,5800218,71,56
5570,5801253,72,55
5571,5802391,70,62
5572,5803425,66,67
5573,5804461,67,51
5574,5805497,66,54
5575,5806533,64,62
5576,5807569,64,63
5577,5808674,67,62
5578,5809710,67,58
5579,5810746,66,57
5580,5811782,70,66
5581,5812818,61,55
5582,5813854,54,59
5583,5814890,65,49
5584,5816030,64,59
5585,5817065,69,59
5586,5818101,73,63
5587,5819137,65,61
5588,5820173,64,67
5589,5821280,64,69
5590,5822315,64,54
5591,5823350,64,46
5592,5824385,65,62
5593,5825420,64,62
5594,5826455,65,62
5595,5827490,67,48
5596,5828525,73,55
5597,5829633,56,66
5598,5830666,64,72
5599,5831701,71,53
5600,5832736,67,54
5601,5833771,67,48
5602,5834806,67,64
5603,5835914,64,66
5604,5836948,62,54
5605,5837983,65,55
5606,5839018,66,65
5607,5840053,66,56
5608,5841088,65,58
5609,5842189,61,58
5610,5843224,75,51
5611,5844259,66,65
5612,5845294,71,49
5613,5846329,68,55
5614,5847364,70,59
5615,5848399,66,64
5616,5849434,71,68
5617,5850576,71,49
5618,5851610,65,67
5619,5852646,66,48
5620,5853682,64,62
5621,5854718,64,51
5622,5855821,68,52
5623,5856857,65,64
5624,5857893,69,54
5625,5858929,65,65
5626,5859965,65,64
5627,5861001,65,58
5628,5862037,68,50
5629,5863179,66,51
5630,5864213,64,60
5631,5865249,68,64
5632,5866286,79,64
5633,5867322,75,59
5634,5868431,64,70
5635,5869464,67,55
5636,5870500,69,54
5637,5871536,70,55
5638,5872572,69,64
5639,5873608,67,63
5640,5874644,74,59
5641,5875754,72,62
5642,5876788,69,64
5643,5877823,67,48
5644,5878858,69,51
5645,5879893,68,53
5646,5880928,70,62
5647,5882020,75,52
5648,5883055,69,54
5649,5884090,70,61
5650,5885125,64,61
5651,5886160,65,48
5652,5887195,74,64
5653,5888230,64,54
5654,5889337,67,47
5655,5890369,78,64
5656,5891404,64,64
5657,5892439,69,54
5658,5893474,71,65
5659,5894509,67,62
5660,5895544,70,64
5661,5896656,64,64
5662,5897688,68,48
5663,5898723,65,55
5664,5899758,73,56
5665,5900793,67,64
5666,5901828,64,58
5667,5902937,70,61
5668,5903970,66,54
5669,5905006,71,49
5670,5906042,59,54
5671,5907078,73,70
5672,5908113,76,55
5673,5909224,67,54
5674,5910256,71,71
5675,5911292,64,43
5676,5912328,74,64
5677,5913364,58,68
5678,5914400,64,53
5679,5915437,64,54
5680,5916547,71,59
5681,5917579,69,69
5682,5918615,64,63
5683,5919651,71,61
5684,5920687,64,49
5685,5921723,71,51
5686,5922834,61,61
5687,5923867,70,64
5688,5924903,70,64
5689,5925939,75,50
5690,5926975,66,55
5691,5928011,66,63
5692,5929133,69,59
5693,5930161,75,56
5694,5931196,70,54
5695,5932231,65,62
5696,5933266,71,57
5697,5934301,74,48
5698,5935409,66,63
5699,5936445,65,55
5700,5937481,66,53
5701,5938517,74,60
5702,5939553,64,65
5703,5940589,74,61
5704,5941625,69,57
5705,5942661,64,59
5706,5943773,64,64
5707,5944805,66,64
5708,5945841,70,74
5709,5946877,66,67
5710,5947913,67,50
5711,5948966,72,64
5712,5950098,67,58
5713,5951109,65,55
5714,5952144,65,58
5715,5953179,69,63
5716,5954214,64,61
5717,5955249,65,54
5718,5956365,71,60
5719,5957393,69,62
5720,5958428,67,59
5721,5959463,66,60
5722,5960498,68,54
5723,5961533,70,53
5724,5962569,74,64
5725,5963704,64,54
5726,5964715,74,64
5727,5965750,67,52
5728,5966785,67,58
5729,5967820,64,59
5730,5968855,64,51
5731,5969985,71,68
5732,5970996,64,61
5733,5972031,69,49
5734,5973066,57,44
5735,5974101,66,64
5736,5975136,73,67
5737,5976267,74,62
5738,5977277,66,59
5739,5978313,73,50
5740,5979349,73,56
5741,5980384,70,55
5742,5981420,65,59
5743,5982526,66,59
5744,5983561,64,61
5745,5984597,64,49
5746,5985632,67,48
5747,5986667,67,47
5748,5987703,67,48
5749,5988738,69,48
5750,5989774,64,57
5751,5990908,66,64
5752,5991917,64,48
5753,5992952,64,50
5754,5993988,71,49
5755,5995023,64,51
5756,5996130,66,46
5757,5997165,67,58
5758,5998201,58,58
5759,5999236,68,50
5760,6000271,66,64
5761,6001306,69,49
5762,6002341,64,62
5763,6003505,68,57
5764,6004515,58,64
5765,6005550,68,52
5766,6006585,69,65
5767,6007620,65,61
5768,6008655,72,57
5769,6009761,64,53
5770,6010797,68,59
5771,6011833,64,64
5772,6012869,79,52
5773,6013905,67,65
5774,6014941,70,64
5775,6015977,67,63
5776,6017111,66,57
5777,6018120,64,64
5778,6019155,76,61
5779,6020190,79,50
5780,6021225,65,62
5781,6022260,66,57
5782,6023397,65,62
5783,6024405,73,56
5784,6025440,61,60
5785,6026475,72,58
5786,6027510,61,58
5787,6028545,69,65
5788,6029580,67,55
5789,6030702,60,58
5790,6031711,73,52
5791,6032746,67,62
5792,6033781,66,76
5793,6034816,69,64
5794,6035851,75,49
5795,6036985,64,50
5796,6037993,64,48
5797,6039028,64,64
5798,6040064,74,64
5799,6041099,66,54
5800,6042134,71,55
5801,6043240,68,63
5802,6044276,70,58
5803,6045312,68,54
5804,6046348,64,58
5805,6047384,70,52
5806,6048420,75,57
5807,6049456,64,60
5808,6050622,64,56
5809,6051630,68,57
5810,6052665,78,57
5811,6053700,68,49
5812,6054735,73,58
5813,6055771,62,58
5814,6056877,66,62
5815,6057912,67,64
5816,6058947,65,64
5817,6059982,67,48
5818,6061017,73,60
5819,6062052,71,57
5820,6063087,67,57
5821,6064252,67,49
5822,6065260,65,56
5823,6066295,62,58
5824,6067331,66,61
5825,6068367,64,55
5826,6069473,62,52
5827,6070509,67,53
5828,6071545,67,61
5829,6072581,75,47
5830,6073617,64,58
5831,6074653,67,54
5832,6075689,70,64
5833,6076725,66,50
5834,6077896,68,57
5835,6078903,71,64
5836,6079939,68,54
5837,6080974,69,64
5838,6082009,65,62
5839,6083115,64,55
5840,6084150,73,43
5841,6085185,73,59
5842,6086220,70,53
5843,6087255,78,56
5844,6088290,67,64
5845,6089325,73,64
5846,6090461,71,60
5847,6091467,70,51
5848,6092502,70,64
5849,6093537,64,73
5850,6094573,66,66
5851,6095608,64,65
5852,6096644,64,58
5853,6097777,70,49
5854,6098813,69,71
5855,6099848,68,55
5856,6100883,64,59
5857,6101918,65,55
5858,6102953,67,59
5859,6104060,65,49
5860,6105095,67,53
5861,6106131,65,58
5862,6107167,66,61
5863,6108203,64,53
5864,6109239,69,53
5865,6110348,69,71
5866,6111411,77,55
5867,6112446,69,52
5868,6113481,64,55
5869,6114516,65,50
5870,6115551,67,63
5871,6116654,70,48
5872,6117689,59,54
5873,6118724,70,66
5874,6119759,67,64
5875,6120794,70,54
5876,6121829,67,49
5877,6122864,71,64
5878,6123899,64,64
5879,6125035,67,45
5880,6126070,69,63
5881,6127105,69,54
5882,6128140,67,68
5883,6129176,65,39
5884,6130280,61,58
5885,6131316,74,61
5886,6132352,71,64
5887,6133388,70,60
5888,6134424,71,65
5889,6135460,66,48
5890,6136496,70,54
5891,6137596,62,49
5892,6138630,65,51
5893,6139665,64,53
5894,6140701,64,62
5895,6141736,64,50
5896,6142772,68,62
5897,6143807,61,53
5898,6144916,64,59
5899,6145951,64,48
5900,6146986,66,60
5901,6148021,64,53
5902,6149056,67,54
5903,6150091,67,52
5904,6151202,65,49
5905,6152235,64,69
5906,6153270,64,61
5907,6154305,54,48
5908,6155340,73,39
5909,6156375,63,48
5910,6157485,65,68
5911,6158519,69,59
5912,6159555,64,59
5913,6160591,66,64
5914,6161627,67,50
5915,6162664,67,59
5916,6163773,65,62
5917,6164806,64,55
5918,6165842,73,65
5919,6166878,70,59
5920,6167913,61,59
5921,6168948,74,53
5922,6169983,68,54
5923,6171096,64,64
5924,6172129,69,59
5925,6173164,64,59
5926,6174199,69,48
5927,6175234,64,46
5928,6176269,66,61
5929,6177379,67,48
5930,6178411,64,51
5931,6179446,68,59
5932,6180481,64,56
5933,6181516,64,48
5934,6182551,70,47
5935,6183655,64,54
5936,6184691,67,58
5937,6185727,69,51
5938,6186763,64,59
5939,6187799,71,48
5940,6188835,61,64
5941,6189871,64,59
5942,6190907,67,57
5943,6192049,64,55
5944,6193082,64,55
5945,6194118,77,56
5946,6195154,65,64
5947,6196190,64,54
5948,6197292,69,62
5949,6198328,59,71
5950,6199364,63,65
5951,6200400,63,58
5952,6201436,67,52
5953,6202471,66,51
5954,6203506,64,63
5955,6204636,63,50
5956,6205668,65,55
5957,6206703,73,58
5958,6207738,70,64
5959,6208773,68,53
5960,6209808,64,59
5961,6210900,62,60
5962,6211935,69,62
5963,6212970,71,63
5964,6214005,66,61
5965,6215040,71,64
5966,6216075,68,60
5967,6217110,65,60
5968,6218209,74,59
5969,6219240,73,61
5970,6220275,65,54
5971,6221310,64,60
5972,6222345,70,64
5973,6223380,70,64
5974,6224487,65,54
5975,6225518,80,46
5976,6226553,65,53
5977,6227588,67,46
5978,6228623,70,68
5979,6229658,66,57
5980,6230769,64,49
5981,6231800,69,48
5982,6232835,62,62
5983,6233870,64,64
5984,6234905,64,64
5985,6235940,64,64
5986,6236975,73,48
5987,6238088,70,64
5988,6239119,67,61
5989,6240154,71,52
5990,6241189,71,59
5991,6242224,67,61
5992,6243260,73,64
5993,6244365,64,54
5994,6245401,69,64
5995,6246437,72,61
5996,6247473,65,66
5997,6248509,67,53
5998,6249545,65,64
5999,6250581,67,48
6000,6251724,67,62
6001,6252756,57,55
6002,6253792,64,55
6003,6254828,67,64
6004,6255864,71,50
6005,6256900,68,45
6006,6258005,69,59
6007,6259041,78,58
6008,6260077,69,64
6009,6261113,76,62
6010,6262149,70,59
6011,6263185,70,60
6012,6264221,79,57
6013,6265364,63,53
6014,6266395,69,51
6015,6267431,71,52
6016,6268467,75,54
6017,6269503,66,53
6018,6270611,74,53
6019,6271647,65,51
6020,6272683,68,54
6021,6273719,69,55
6022,6274755,64,68
6023,6275791,64,57
6024,6276827,71,37
6025,6277863,67,55
6026,6279006,64,50
6027,6280037,71,58
6028,6281073,71,61
6029,6282109,73,48
6030,6283145,64,58
6031,6284249,74,62
6032,6285285,67,69
6033,6286321,65,65
6034,6287357,64,50
6035,6288393,66,53
6036,6289429,64,60
6037,6290464,66,59
6038,6291568,62,51
6039,6292603,65,60
6040,6293639,79,56
6041,6294674,64,48
6042,6295709,64,51
6043,6296744,64,52
6044,6297779,69,58
6045,6298923,64,64
6046,6299953,71,59
6047,6300988,77,65
6048,6302023,64,48
6049,6303058,65,70
6050,6304093,70,67
6051,6305194,77,58
6052,6306229,75,52
6053,6307264,69,61
6054,6308299,74,66
6055,6309334,65,63
6056,6310370,67,61
6057,6311405,66,61
6058,6312536,64,55
6059,6313566,64,50
6060,6314601,68,53
6061,6315636,62,63
6062,6316671,70,59
6063,6317766,70,46
6064,6318802,64,69
6065,6319837,60,64
6066,6320872,70,57
6067,6321907,70,59
6068,6322942,64,64
6069,6323977,65,61
6070,6325012,65,54
6071,6326144,62,59
6072,6327174,70,65
6073,6328210,73,58
6074,6329246,75,75
6075,6330282,65,59
6076,6331386,67,64
6077,6332422,71,64
6078,6333458,71,53
6079,6334494,57,58
6080,6335530,69,48
6081,6336566,65,48
6082,6337602,70,61
6083,6338711,69,75
6084,6339741,67,58
6085,6340777,66,48
6086,6341813,80,52
6087,6342849,71,51
6088,6343885,64,53
6089,6344998,63,48
6090,6346029,64,48
6091,6347065,59,57
6092,6348101,61,53
6093,6349137,66,64
6094,6350173,64,53
6095,6351209,71,52
6096,6352322,70,49
6097,6353352,69,60
6098,6354388,64,49
6099,6355424,64,52
6100,6356460,66,45
6101,6357496,70,55
6102,6358611,72,50
6103,6359641,69,59
6104,6360677,70,64
6105,6361713,63,48
6106,6362749,69,59
6107,6363785,67,48
6108,6364898,70,63
6109,6365928,64,59
6110,6366964,69,51
6111,6368000,68,64
6112,6369036,64,62
6113,6370072,74,54
6114,6371108,67,62
6115,6372224,64,51
6116,6373254,70,48
6117,6374290,66,56
6118,6375326,63,63
6119,6376362,65,58
6120,6377398,67,64
6121,6378511,67,50
6122,6379540,73,51
6123,6380576,66,64
6124,6381611,75,57
6125,6382646,69,68
6126,6383681,65,60
6127,6384785,64,63
6128,6385820,61,48
6129,6386855,64,64
6130,6387890,62,63
6131,6388925,70,48
6132,6389960,67,59
6133,6390995,66,64
6134,6392031,64,69
6135,6393143,70,62
6136,6394173,69,51
6137,6395208,70,50
6138,6396243,64,54
6139,6397278,64,48
6140,6398313,64,48
6141,6399425,64,50
6142,6400454,64,59
6143,6401489,63,64
6144,6402524,75,62
6145,6403559,64,51
6146,6404594,64,57
6147,6405708,73,50
6148,6406737,67,54
6149,6407773,65,57
6150,6408809,70,64
6151,6409845,80,53
6152,6410881,75,59
6153,6411992,69,57
6154,6413021,67,48
6155,6414057,66,61
6156,6415093,62,58
6157,6416129,64,57
6158,6417165,72,65
6159,6418201,69,64
6160,6419302,67,53
6161,6420331,74,64
6162,6421367,76,55
6163,6422403,71,54
6164,6423439,71,61
6165,6424475,68,67
6166,6425577,66,57
6167,6426606,65,48
6168,6427642,68,50
6169,6428678,73,65
6170,6429714,68,64
6171,6430750,70,62
6172,6431852,60,49
6173,6432881,71,61
6174,6433917,65,64
6175,6434953,70,64
6176,6435989,64,65
6177,6437025,66,57
6178,6438061,67,62
6179,6439174,65,59
6180,6440203,64,57
6181,6441239,75,61
6182,6442275,64,61
6183,6443311,66,55
6184,6444347,70,80
6185,6445452,74,48
6186,6446488,66,58
6187,6447524,65,58
6188,6448560,64,61
6189,6449596,57,67
6190,6450632,67,55
6191,6451668,67,64
6192,6452810,66,62
6193,6453840,71,56
6194,6454876,75,53
6195,6455912,70,51
6196,6456948,66,48
6197,6457985,63,64
6198,6459089,71,66
6199,6460125,61,54
6200,6461160,64,64
6201,6462196,65,60
6202,6463232,78,65
6203,6464268,67,70
6204,6465303,68,61
6205,6466445,69,46
6206,6467473,70,55
6207,6468508,65,65
6208,6469543,64,54
6209,6470578,64,64
6210,6471682,67,55
6211,6472718,69,64
6212,6473753,66,48
6213,6474788,55,53
6214,6475823,64,63
6215,6476858,66,62
6216,6477893,64,57
6217,6479007,73,64
6218,6480036,62,65
6219,6481072,65,63
6220,6482108,65,64
6221,6483144,66,57
6222,6484180,65,57
6223,6485216,62,63
6224,6486334,66,59
6225,6487362,77,57
6226,6488398,60,55
6227,6489434,54,61
6228,6490470,74,58
6229,6491506,70,59
6230,6492611,66,64
6231,6493647,73,64
6232,6494683,66,61
6233,6495719,64,64
6234,6496755,65,66
6235,6497791,74,49
6236,6498827,75,50
6237,6499976,64,49
6238,6501005,58,51
6239,6502041,70,57
6240,6503077,68,54
6241,6504113,66,64
6242,6505149,76,52
6243,6506254,69,55
6244,6507291,66,58
6245,6508327,64,66
6246,6509363,64,64
6247,6510399,70,44
6248,6511435,67,55
6249,6512471,64,61
6250,6513617,64,59
6251,6514645,72,53
6252,6515681,64,57
6253,6516717,77,50
6254,6517753,59,64
6255,6518858,75,61
6256,6519894,74,63
6257,6520930,73,64
6258,6521966,74,46
6259,6523002,70,59
6260,6524038,71,61
6261,6525074,65,64
6262,6526208,64,71
6263,6527236,73,62
6264,6528271,75,59
6265,6529307,58,48
6266,6530343,64,61
6267,6531379,64,61
6268,6532473,64,64
6269,6533508,78,66
6270,6534543,67,67
6271,6535579,68,69
6272,6536614,73,59
6273,6537649,70,59
6274,6538684,65,60
6275,6539786,65,65
6276,6540813,66,56
6277,6541848,64,50
6278,6542883,61,48
6279,6543918,74,51
6280,6544953,69,54
6281,6546069,66,65
6282,6547097,68,48
6283,6548133,66,57
6284,6549169,64,64
6285,6550205,74,57
6286,6551241,64,57
6287,6552277,74,48
6288,6553393,70,59
6289,6554420,70,53
6290,6555456,75,66
